tree_id,site_order,caretaker,date,latitude,longitude,species_english,year,size,neighborhood,native
21901,1.0,Residential,2000-01-01,37.7628752492237,-122.38858073863,Brisbane Box,2000.0,medium,South Beach,Not Native
17770,2.0,Residential,2000-01-01,37.789068102766,-122.42441146192,Olive Tree,2000.0,small,Nob Hill,Not Native
16452,15.0,Public Office,2000-01-01,37.7330173117391,-122.386052291775,Chinese Elm,2000.0,small,Bayview,Not Native
17825,1.0,Residential,2000-01-07,37.7887091248695,-122.428296634483,Olive Tree,2000.0,small,Nob Hill,Not Native
18240,6.0,Public Office,2000-01-12,37.7854609857827,-122.431209813682,Kwanzan Flowering Cherry,2000.0,small,Lower Pacific Heights,Not Native
11492,6.0,Public Office,2000-01-13,37.7402128389975,-122.376934824049,Cajeput,2000.0,small,Bayview,Not Native
11491,5.0,Public Office,2000-01-13,37.7402128389975,-122.376934824049,Cajeput,2000.0,small,Bayview,Not Native
13378,4.0,Public Office,2000-01-13,37.7191312087569,-122.411044830527,Hybrid Strawberry Tree,2000.0,small,Bayshore,Not Native
11495,9.0,Public Office,2000-01-13,37.7402128389975,-122.376934824049,Cajeput,2000.0,small,Bayview,Not Native
4761,1.0,Public Office,2000-01-19,37.7325832370534,-122.385355225727,Hybrid Strawberry Tree,2000.0,medium,Bayview,Not Native
11338,7.0,Public Office,2000-01-19,37.7305663998171,-122.382092440811,Hybrid Strawberry Tree,2000.0,small,Bayview,Not Native
26099,1.0,Public Office,2000-01-19,37.7342935630106,-122.39010874709,Bronze Loquat,2000.0,small,Bayview,Not Native
26433,1.0,Residential,2000-01-19,37.7354260166954,-122.391949831041,Bronze Loquat,2000.0,small,Bayview,Not Native
26106,1.0,Residential,2000-01-19,37.7339071573226,-122.389292708309,Bronze Loquat,2000.0,medium,Bayview,Not Native
1282,20.0,Public Office,2000-01-19,37.7108559409462,-122.468101362588,Swamp Myrtle,2000.0,small,Lake Merced,Not Native
17750,2.0,Residential,2000-01-20,37.7891685966102,-122.423499124012,Brisbane Box,2000.0,small,Nob Hill,Not Native
15048,1.0,Public Office,2000-01-20,37.7361462484719,-122.388858698526,Bronze Loquat,2000.0,small,Bayview,Not Native
11400,2.0,Public Office,2000-01-20,37.7380750992906,-122.386267489872,Brisbane Box,2000.0,small,Bayview,Not Native
15051,1.0,Public Office,2000-01-20,37.736009641441,-122.388987711638,Bronze Loquat,2000.0,small,Bayview,Not Native
24354,1.0,Public Office,2000-01-21,37.7696728873349,-122.423852771601,Maidenhair Tree,2000.0,small,SoMa,Not Native
41276,2.0,Residential,2000-01-24,37.797522984554,-122.43912450099,Indian Laurel Fig Tree 'Green Gem',2000.0,small,Marina,Not Native
3945,2.0,Residential,2000-01-25,37.7668914137434,-122.435494123149,Kwanzan Flowering Cherry,2000.0,small,Castro,Not Native
1216,1.0,Residential,2000-01-25,37.711329717576,-122.4637073882,Swamp Myrtle,2000.0,small,Lake Merced,Not Native
5178,2.0,Residential,2000-01-25,37.7730947068858,-122.437166576312,Swamp Myrtle,2000.0,small,Panhandle,Not Native
4328,1.0,Residential,2000-01-26,37.7349426843331,-122.435883876812,Eucalyptus,2000.0,small,Twin Peaks,Not Native
17205,1.0,Residential,2000-01-26,37.7841712140925,-122.421506501194,Olive Tree,2000.0,small,Nob Hill,Not Native
18953,1.0,Residential,2000-01-26,37.7890128430163,-122.439891012071,Kwanzan Flowering Cherry,2000.0,small,Lower Pacific Heights,Not Native
24406,11.0,Public Office,2000-01-28,37.7196927494004,-122.472253753748,Red Flowering Gum,2000.0,small,Portola,Not Native
14895,9.0,Public Office,2000-01-28,37.7433493901711,-122.383413165805,Cork Oak,2000.0,small,Bayview,Not Native
10244,1.0,Public Office,2000-01-28,37.7729241676403,-122.42344544616,Ornamental Pear Tree 'Chanticleer',2000.0,small,Tenderloin,Not Native
11648,3.0,Public Office,2000-01-28,37.7268427672434,-122.471941747662,Red Flowering Gum,2000.0,small,Portola,Not Native
24405,10.0,Public Office,2000-01-28,37.7196927494004,-122.472253753748,Red Flowering Gum,2000.0,medium,Portola,Not Native
4556,4.0,Public Office,2000-01-29,37.7834268147862,-122.427588006915,Sweet Shade,2000.0,small,Nob Hill,Not Native
16568,2.0,Public Office,2000-01-29,37.7798724518028,-122.446373519186,Red Flowering Gum,2000.0,small,Inner Richmond,Not Native
14964,3.0,Public Office,2000-01-29,37.7409909681193,-122.384519307613,Red Flowering Gum,2000.0,small,Bayview,Not Native
16569,3.0,Public Office,2000-01-29,37.7798724518028,-122.446373519186,Red Flowering Gum,2000.0,small,Inner Richmond,Not Native
27155,4.0,Public Office,2000-01-29,37.7333706629228,-122.403846374205,Weeping Bottlebrush,2000.0,small,Bayview,Not Native
17391,2.0,Residential,2000-02-02,37.7352212149791,-122.392934998767,Southern Magnolia,2000.0,small,Bayview,Not Native
15198,1.0,Public Office,2000-02-02,37.7788821862108,-122.41147639327,Brisbane Box,2000.0,small,SoMa,Not Native
17393,4.0,Residential,2000-02-02,37.7353160745644,-122.393106950019,Southern Magnolia,2000.0,small,Bayview,Not Native
22644,1.0,Residential,2000-02-02,37.7808817933373,-122.429655131034,Swamp Myrtle,2000.0,small,Lower Pacific Heights,Not Native
12551,7.0,Public Office,2000-02-02,37.7868470540675,-122.462316907107,Brisbane Box,2000.0,medium,Inner Richmond,Not Native
6601,8.0,Public Office,2000-02-03,37.7413960662634,-122.385305868181,Maidenhair Tree,2000.0,medium,Bayview,Not Native
12151,31.0,Residential,2000-02-03,37.7352559036261,-122.386349366854,Swamp Myrtle,2000.0,small,Bayview,Not Native
6594,1.0,Public Office,2000-02-03,37.7411240357598,-122.384826027706,Blackwood Acacia,2000.0,medium,Bayview,Not Native
25937,2.0,Public Office,2000-02-03,37.7390393164014,-122.397997385997,Cajeput,2000.0,small,Bayview,Not Native
15781,1.0,Public Office,2000-02-03,37.7205288045244,-122.438128360054,Myoporum,2000.0,medium,Ingleside,Not Native
6595,2.0,Public Office,2000-02-03,37.7411618315488,-122.384890173648,Maidenhair Tree,2000.0,small,Bayview,Not Native
6596,3.0,Public Office,2000-02-03,37.7411956487572,-122.384948031546,Maidenhair Tree,2000.0,small,Bayview,Not Native
24908,1.0,Residential,2000-02-03,37.7249021144111,-122.402552170924,Freeman Maple,2000.0,small,Bayshore,Not Native
6659,7.0,Public Office,2000-02-03,37.7423772572113,-122.386996946162,Maidenhair Tree,2000.0,small,Bayview,Not Native
15785,5.0,Public Office,2000-02-03,37.7202747581414,-122.438274557422,Victorian Box,2000.0,small,Ingleside,Not Native
6600,7.0,Public Office,2000-02-03,37.7413562811582,-122.385236061921,Blackwood Acacia,2000.0,medium,Bayview,Not Native
25438,1.0,Residential,2000-02-09,37.7106548222305,-122.403844026987,American Elm,2000.0,small,Bayshore,Not Native
27448,5.0,Public Office,2000-02-09,37.7488296235385,-122.390231171446,Red Oak,2000.0,medium,Bayview,Not Native
27585,1.0,Residential,2000-02-09,37.7576962911825,-122.409485778964,Small-leaf Tristania 'Elegant',2000.0,small,Mission,Not Native
26589,1.0,Residential,2000-02-09,37.7223694528076,-122.400157976887,English Elm,2000.0,small,Bayview,Not Native
1789,10.0,Public Office,2000-02-09,37.7153072596479,-122.398892125343,Brisbane Box,2000.0,small,Bayshore,Not Native
27586,2.0,Public Office,2000-02-09,37.7578001527587,-122.409496182412,Indian Laurel Fig Tree 'Green Gem',2000.0,medium,Mission,Not Native
26213,1.0,Public Office,2000-02-11,37.7408431028252,-122.423702384264,Swamp Myrtle,2000.0,small,Mission,Not Native
16054,1.0,Residential,2000-02-11,37.7314639212093,-122.440175160965,Purple Hopseed Bush,2000.0,small,Twin Peaks,Not Native
24671,1.0,Residential,2000-02-11,37.780619079617,-122.469993981711,Swamp Myrtle,2000.0,small,Inner Richmond,Not Native
8831,2.0,Public Office,2000-02-11,37.7812539007276,-122.462357725077,Lemon Bottlebrush,2000.0,small,Inner Richmond,Not Native
27311,1.0,Public Office,2000-02-11,37.7280862997813,-122.403874899606,Photinia: Chinese photinia,2000.0,small,Bayshore,Not Native
24865,1.0,Public Office,2000-02-11,37.7281088761684,-122.403884427694,Red Maple,2000.0,small,Bayshore,Not Native
13928,4.0,Public Office,2000-02-12,37.7805838469879,-122.412186834853,Yarwood Sycamore,2000.0,medium,SoMa,Not Native
19101,1.0,Public Office,2000-02-12,37.7114773763557,-122.462106852145,Maidenhair Tree,2000.0,small,Ingleside,Not Native
19099,1.0,Public Office,2000-02-12,37.7114773763499,-122.461834317098,Maidenhair Tree,2000.0,small,Ingleside,Not Native
19102,2.0,Public Office,2000-02-12,37.7114413003767,-122.462078982125,Ginkgo: Autumn Gold,2000.0,small,Ingleside,Not Native
139879,2.0,Public Office,2000-02-16,37.7794145735382,-122.426257687028,Mayten,2000.0,medium,Tenderloin,Not Native
15020,1.0,Residential,2000-02-16,37.7381152477109,-122.387100932069,Brisbane Box,2000.0,small,Bayview,Not Native
4280,1.0,Residential,2000-02-16,37.7472796005587,-122.435284935821,Western Redbud,2000.0,small,Twin Peaks,Not Native
14722,2.0,Public Office,2000-02-16,37.7799366952092,-122.425244357372,Mayten,2000.0,medium,Tenderloin,Not Native
26048,1.0,Residential,2000-02-16,37.7132613073418,-122.45699216426,Swamp Myrtle,2000.0,medium,Ingleside,Not Native
26203,1.0,Residential,2000-02-16,37.7132445185618,-122.461146339416,Swamp Myrtle,2000.0,medium,Ingleside,Not Native
26086,1.0,Residential,2000-02-16,37.7131063353114,-122.456997832325,Swamp Myrtle,2000.0,medium,Ingleside,Not Native
41315,6.0,Residential,2000-02-24,37.757386915423,-122.412253847995,Ornamental Pear,2000.0,small,Mission,Not Native
8987,1.0,Public Office,2000-02-26,37.7806934847588,-122.474656542364,Swamp Myrtle,2000.0,small,Inner Richmond,Not Native
17979,1.0,Residential,2000-02-28,37.7874506409709,-122.438135716812,Red Flowering Gum,2000.0,medium,Lower Pacific Heights,Not Native
17064,1.0,Residential,2000-02-29,37.7725449036042,-122.441381999064,Swamp Myrtle,2000.0,small,Panhandle,Not Native
11738,16.0,Public Office,2000-03-01,37.7215789580388,-122.472455744827,Hybrid Strawberry Tree,2000.0,small,Lake Merced,Not Native
22067,5.0,Residential,2000-03-01,37.7520249673892,-122.387528540824,Brisbane Box,2000.0,small,Bayview,Not Native
11643,6.0,Public Office,2000-03-01,37.7287460056648,-122.472143968924,Brisbane Box,2000.0,small,Portola,Not Native
24398,30.0,Public Office,2000-03-01,37.7238438117461,-122.472033912425,Red Flowering Gum,2000.0,medium,Portola,Not Native
27464,1.0,Residential,2000-03-01,37.7525560152567,-122.387582803206,Brisbane Box,2000.0,small,Bayview,Not Native
22066,4.0,Residential,2000-03-01,37.7519696698654,-122.387526128851,Silver Dollar Eucalyptus,2000.0,medium,Bayview,Not Native
24402,17.0,Public Office,2000-03-01,37.7216528879997,-122.47220960662,Red Flowering Gum,2000.0,small,Portola,Not Native
3543,53.0,Public Office,2000-03-01,37.7409358382167,-122.378401280909,Holly Oak,2000.0,small,Bayview,Not Native
22063,1.0,Residential,2000-03-01,37.751801868983,-122.387509247648,Brisbane Box,2000.0,small,Bayview,Not Native
2538,6.0,Residential,2000-03-01,37.7444918448175,-122.386317974213,Victorian Box,2000.0,small,Bayview,Not Native
11639,2.0,Public Office,2000-03-01,37.7287460056648,-122.472143968924,Hybrid Strawberry Tree,2000.0,small,Portola,Not Native
26171,16.0,Public Office,2000-03-01,37.7238438117461,-122.472033912425,Siberian Elm,2000.0,medium,Portola,Not Native
22065,3.0,Public Office,2000-03-01,37.7519181854896,-122.387516482698,Silver Dollar Eucalyptus,2000.0,small,Bayview,Not Native
22064,2.0,Public Office,2000-03-01,37.7518657478303,-122.387512864733,Silver Dollar Eucalyptus,2000.0,small,Bayview,Not Native
15605,1.0,Residential,2000-03-01,37.743323189063,-122.42122778434,Evergreen Pear,2000.0,small,Mission,Not Native
12283,1.0,Public Office,2000-03-01,37.7786897656705,-122.427558625827,Weeping Bottlebrush,2000.0,small,Tenderloin,Not Native
22071,9.0,Residential,2000-03-02,37.7522471116152,-122.387549039968,Brisbane Box,2000.0,small,Bayview,Not Native
35787,1.0,Residential,2000-03-03,37.7639518374443,-122.424167571577,Swamp Myrtle,2000.0,small,Mission,Not Native
4886,1.0,Public Office,2000-03-06,37.7195886091646,-122.409181897741,New Zealand Xmas Tree,2000.0,medium,Bayshore,Not Native
2162,4.0,Public Office,2000-03-06,37.7197873521964,-122.408427028793,Hybrid Strawberry Tree,2000.0,small,Bayshore,Not Native
13353,1.0,Public Office,2000-03-06,37.7201428931368,-122.405664951367,Hybrid Strawberry Tree,2000.0,small,Bayshore,Not Native
350,19.0,Public Office,2000-03-07,37.7232776319094,-122.474850005219,Brisbane Box,2000.0,small,Lake Merced,Not Native
19326,1.0,Public Office,2000-03-08,37.7178782713364,-122.464858048275,Hybrid Strawberry Tree,2000.0,small,Lake Merced,Not Native
25758,4.0,Residential,2000-03-08,37.7125247825013,-122.431588129674,Hybrid Strawberry Tree,2000.0,medium,Ingleside,Not Native
17696,2.0,Public Office,2000-03-08,37.7801166436013,-122.435344894499,Victorian Box,2000.0,small,Lower Pacific Heights,Not Native
1948,3.0,Public Office,2000-03-08,37.7338931798791,-122.381526972425,Cajeput,2000.0,medium,Bayview,Not Native
27248,2.0,Residential,2000-03-08,37.7401626122958,-122.420872513823,Kwanzan Flowering Cherry,2000.0,small,Mission,Not Native
27497,2.0,Public Office,2000-03-09,37.7772385050767,-122.44686861624,Maidenhair Tree,2000.0,small,Panhandle,Not Native
231,2.0,Public Office,2000-03-09,37.7330954514847,-122.475141200519,Sycamore: London Plane,2000.0,medium,Lake Merced,Not Native
27534,1.0,Public Office,2000-03-09,37.7207963201663,-122.475428522866,Brisbane Box,2000.0,medium,Lake Merced,Not Native
27494,3.0,Public Office,2000-03-09,37.7771964640696,-122.446854197732,Maidenhair Tree,2000.0,small,Panhandle,Not Native
12336,3.0,Public Office,2000-03-10,37.7817087679209,-122.427464910467,Brisbane Box,2000.0,small,Lower Pacific Heights,Not Native
2922,2.0,Residential,2000-03-10,37.7899842250286,-122.424676295195,Sycamore: London Plane,2000.0,large,Nob Hill,Not Native
12261,1.0,Residential,2000-03-10,37.7770052022278,-122.426286620749,Chinese Elm,2000.0,small,Tenderloin,Not Native
2313,1.0,Residential,2000-03-10,37.7584968269853,-122.409553821766,Southern Magnolia,2000.0,small,Mission,Not Native
1871,1.0,Residential,2000-03-14,37.7100026401694,-122.40472405137,Brisbane Box,2000.0,small,Bayshore,Not Native
18923,1.0,Residential,2000-03-15,37.7894189336721,-122.436760123981,Carrotwood,2000.0,small,Lower Pacific Heights,Not Native
41420,1.0,Residential,2000-03-17,37.7746063827707,-122.510222803918,New Zealand Xmas Tree,2000.0,small,Outer Richmond,Not Native
25337,6.0,Public Office,2000-03-21,37.7114801885417,-122.461400629858,Siberian Elm,2000.0,medium,Ingleside,Not Native
14750,2.0,Residential,2000-03-23,37.7796153416711,-122.427746985107,Bronze Loquat,2000.0,small,Lower Pacific Heights,Not Native
11728,3.0,Public Office,2000-03-27,37.7215789580388,-122.472455744827,Hybrid Strawberry Tree,2000.0,small,Lake Merced,Not Native
4016,2.0,Public Office,2000-03-27,37.7506230149756,-122.382788188693,Kwanzan Flowering Cherry,2000.0,small,Bayview,Not Native
9419,8.0,Public Office,2000-03-29,37.7808061399353,-122.42276752011,Victorian Box,2000.0,small,Tenderloin,Not Native
9542,10.0,Public Office,2000-03-31,37.7799066435706,-122.429842866574,Cajeput,2000.0,small,Lower Pacific Heights,Not Native
41441,1.0,Residential,2000-03-31,37.7761010398668,-122.422209792973,Swamp Myrtle,2000.0,small,Tenderloin,Not Native
9522,1.0,Residential,2000-03-31,37.7805542178607,-122.427933997943,Victorian Box,2000.0,small,Lower Pacific Heights,Not Native
9529,1.0,Residential,2000-03-31,37.7801180293545,-122.428269582102,Victorian Box,2000.0,small,Lower Pacific Heights,Not Native
9539,7.0,Public Office,2000-03-31,37.779929432705,-122.429640587781,Victorian Box,2000.0,small,Lower Pacific Heights,Not Native
77991,3.0,Public Office,2000-04-01,37.7263740781507,-122.432395819389,Karo Tree,2000.0,small,Ingleside,Not Native
77990,2.0,Public Office,2000-04-01,37.7263740781507,-122.432395819389,Heath Melaleuca,2000.0,small,Ingleside,Not Native
77992,4.0,Public Office,2000-04-01,37.7263740781507,-122.432395819389,Heath Melaleuca,2000.0,medium,Ingleside,Not Native
26932,1.0,Public Office,2000-04-05,37.7790770280177,-122.43632769329,Victorian Box,2000.0,small,Lower Pacific Heights,Not Native
26925,4.0,Public Office,2000-04-05,37.7791396552149,-122.435841908412,Victorian Box,2000.0,small,Lower Pacific Heights,Not Native
20709,2.0,Public Office,2000-04-05,37.7571187293471,-122.495595850389,New Zealand Xmas Tree,2000.0,small,Sunset,Not Native
25344,8.0,Public Office,2000-04-05,37.7589316586961,-122.49559652289,New Zealand Xmas Tree,2000.0,small,Sunset,Not Native
26274,1.0,Residential,2000-04-05,37.7430937406542,-122.421223237688,Brisbane Box,2000.0,medium,Mission,Not Native
10565,1.0,Public Office,2000-04-06,37.7334583337164,-122.379751118908,Brisbane Box,2000.0,small,Bayview,Not Native
25607,1.0,Residential,2000-04-07,37.7399092531173,-122.411654094874,Ornamental Pear,2000.0,small,Mission,Not Native
20770,1.0,Public Office,2000-04-13,37.7552818900199,-122.495470028613,New Zealand Xmas Tree,2000.0,small,Sunset,Not Native
22069,8.0,Public Office,2000-04-18,37.7521908608401,-122.387541804919,Silver Dollar Eucalyptus,2000.0,small,Bayview,Not Native
18641,1.0,Public Office,2000-04-19,37.7366998078586,-122.38309692992,Evergreen Pear,2000.0,small,Bayview,Not Native
18636,2.0,Public Office,2000-04-19,37.736478907812,-122.3833405631,Evergreen Pear,2000.0,small,Bayview,Not Native
8048,4.0,Public Office,2000-04-19,37.7789600951073,-122.425078130411,Victorian Box,2000.0,medium,Tenderloin,Not Native
41540,6.0,Residential,2000-04-20,37.7799803743496,-122.389299616981,Brisbane Box,2000.0,small,South Beach,Not Native
41541,3.0,Residential,2000-04-20,37.7799803743496,-122.389299616981,Brisbane Box,2000.0,small,South Beach,Not Native
41529,3.0,Residential,2000-04-20,37.7809741671498,-122.389907397894,Brisbane Box,2000.0,small,South Beach,Not Native
41538,10.0,Residential,2000-04-20,37.7809741671498,-122.389907397894,Brisbane Box,2000.0,small,South Beach,Not Native
41543,2.0,Residential,2000-04-20,37.7799803743496,-122.389299616981,Brisbane Box,2000.0,small,South Beach,Not Native
41544,1.0,Residential,2000-04-20,37.7799803743496,-122.389299616981,Brisbane Box,2000.0,small,South Beach,Not Native
2422,1.0,Residential,2000-04-20,37.7490801589169,-122.408659105156,Red Maple,2000.0,small,Mission,Not Native
41528,5.0,Residential,2000-04-20,37.7799803743496,-122.389299616981,Brisbane Box,2000.0,small,South Beach,Not Native
41531,5.0,Residential,2000-04-20,37.7809741671498,-122.389907397894,Brisbane Box,2000.0,small,South Beach,Not Native
41545,11.0,Residential,2000-04-20,37.7809741671498,-122.389907397894,Brisbane Box,2000.0,small,South Beach,Not Native
41532,6.0,Residential,2000-04-20,37.7809741671498,-122.389907397894,Brisbane Box,2000.0,small,South Beach,Not Native
4129,1.0,Public Office,2000-04-20,37.7482461006798,-122.419479694927,Sycamore: London Plane,2000.0,small,Mission,Not Native
41542,4.0,Residential,2000-04-20,37.7799803743496,-122.389299616981,Brisbane Box,2000.0,small,South Beach,Not Native
41530,4.0,Residential,2000-04-20,37.7809741671498,-122.389907397894,Brisbane Box,2000.0,small,South Beach,Not Native
41533,9.0,Residential,2000-04-20,37.7799803743496,-122.389299616981,Brisbane Box,2000.0,small,South Beach,Not Native
2425,1.0,Public Office,2000-04-20,37.7489557035601,-122.408640465788,Showy Crab Apple: Japanese Crabapple,2000.0,small,Mission,Not Native
41539,7.0,Residential,2000-04-20,37.7799803743496,-122.389299616981,Brisbane Box,2000.0,small,South Beach,Not Native
235987,1.0,Residential,2000-04-20,37.7529587370629,-122.427662389714,Cherry Plum,2000.0,small,Castro,Not Native
41537,9.0,Residential,2000-04-20,37.7809741671498,-122.389907397894,Brisbane Box,2000.0,small,South Beach,Not Native
41536,8.0,Residential,2000-04-20,37.7799803743496,-122.389299616981,Brisbane Box,2000.0,small,South Beach,Not Native
17856,1.0,Public Office,2000-04-21,37.7881565558045,-122.431374278321,Olive Tree,2000.0,small,Lower Pacific Heights,Not Native
41546,1.0,Residential,2000-04-21,37.7860855853855,-122.460431979654,Indian Laurel Fig Tree 'Green Gem',2000.0,small,Inner Richmond,Not Native
12449,1.0,Public Office,2000-04-21,37.7886185728388,-122.428932704083,Olive Tree,2000.0,small,Lower Pacific Heights,Not Native
13062,1.0,Residential,2000-04-21,37.8031495768645,-122.411324605789,Himalayan Magnolia,2000.0,small,North Beach,Not Native
22308,3.0,Public Office,2000-04-24,37.7326290611665,-122.391158343086,Ornamental Pear Tree 'Chanticleer',2000.0,small,Bayview,Not Native
23626,1.0,Public Office,2000-04-24,37.7429326919899,-122.420858711776,Brisbane Box,2000.0,medium,Mission,Not Native
24172,5.0,Public Office,2000-04-26,37.7345713981576,-122.384910134993,Cajeput,2000.0,medium,Bayview,Not Native
24190,6.0,Public Office,2000-04-26,37.736427970914,-122.38570241579,Cajeput,2000.0,small,Bayview,Not Native
24069,2.0,Public Office,2000-04-26,37.7358825859465,-122.385734303791,Cajeput,2000.0,small,Bayview,Not Native
24087,9.0,Residential,2000-04-26,37.7360921261264,-122.385758322913,Cajeput,2000.0,small,Bayview,Not Native
22839,2.0,Public Office,2000-05-01,37.7433111213199,-122.443767097286,Maidenhair Tree,2000.0,small,Twin Peaks,Not Native
22838,1.0,Public Office,2000-05-01,37.7432793203754,-122.443858110463,Maidenhair Tree,2000.0,small,Twin Peaks,Not Native
15868,4.0,Residential,2000-05-04,37.7135370354152,-122.44364449524,Swamp Myrtle,2000.0,small,Ingleside,Not Native
27070,12.0,Residential,2000-05-11,37.7290907946921,-122.418321164017,Blackwood Acacia,2000.0,small,Bayshore,Not Native
12227,1.0,Residential,2000-05-11,37.7359132010346,-122.387848277235,Jacaranda,2000.0,small,Bayview,Not Native
2465,2.0,Public Office,2000-05-15,37.7868308367846,-122.429957429665,Evergreen Pear,2000.0,small,Lower Pacific Heights,Not Native
10243,2.0,Public Office,2000-05-15,37.7730797066295,-122.423527591987,Ornamental Pear,2000.0,small,Tenderloin,Not Native
2464,1.0,Public Office,2000-05-15,37.7868308367846,-122.429957429665,Evergreen Pear,2000.0,small,Lower Pacific Heights,Not Native
7873,1.0,Residential,2000-05-16,37.7841906089474,-122.42267654469,Victorian Box,2000.0,small,Nob Hill,Not Native
20249,1.0,Public Office,2000-05-16,37.7864088846335,-122.43496207541,California Pepper,2000.0,small,Lower Pacific Heights,Not Native
7882,3.0,Public Office,2000-05-16,37.7848203250514,-122.422802247451,Victorian Box,2000.0,small,Nob Hill,Not Native
18957,1.0,Residential,2000-05-17,37.7891323368306,-122.44006133289,Southern Magnolia,2000.0,small,Lower Pacific Heights,Not Native
26874,2.0,Residential,2000-05-17,37.7751054547407,-122.4214266892,Swamp Myrtle,2000.0,small,Tenderloin,Not Native
6879,2.0,Residential,2000-05-17,37.7763041212863,-122.422067582673,Swamp Myrtle,2000.0,small,Tenderloin,Not Native
41575,1.0,Residential,2000-05-17,37.7866058560396,-122.475614467386,Hybrid Strawberry Tree,2000.0,small,Inner Richmond,Not Native
4100,1.0,Public Office,2000-05-19,37.7480744407838,-122.416491248692,Kwanzan Flowering Cherry,2000.0,small,Mission,Not Native
23689,1.0,Public Office,2000-05-25,37.7959402861802,-122.400518335953,Karo Tree,2000.0,medium,Financial District,Not Native
26006,1.0,Residential,2000-05-30,37.7353204569787,-122.391771523335,Bronze Loquat,2000.0,small,Bayview,Not Native
25961,1.0,Residential,2000-05-30,37.7417217530491,-122.403093568809,Myoporum,2000.0,small,Bayview,Not Native
25968,3.0,Residential,2000-05-30,37.7401282776092,-122.400283615495,Cajeput,2000.0,small,Bayview,Not Native
238123,4.0,Residential,2000-06-01,37.7634293107474,-122.42077322222,Kwanzan Flowering Cherry,2000.0,medium,Mission,Not Native
12710,2.0,Public Office,2000-06-01,37.7861161427082,-122.475209129549,Hybrid Strawberry Tree,2000.0,medium,Inner Richmond,Not Native
12707,1.0,Public Office,2000-06-01,37.7861284523845,-122.47507014401,Hybrid Strawberry Tree,2000.0,medium,Inner Richmond,Not Native
2108,1.0,Residential,2000-06-01,37.7342225583259,-122.438112767284,Hybrid Strawberry Tree,2000.0,small,Twin Peaks,Not Native
238122,3.0,Residential,2000-06-01,37.7634308602672,-122.420714392171,Kwanzan Flowering Cherry,2000.0,medium,Mission,Not Native
41603,1.0,Residential,2000-06-01,37.7634444777116,-122.420478371661,Yoshino Cherry,2000.0,small,Mission,Not Native
41638,6.0,Residential,2000-06-05,37.808204234292,-122.415352980375,New Zealand Xmas Tree,2000.0,small,North Beach,Not Native
41639,1.0,Residential,2000-06-05,37.8081688244054,-122.415643211358,New Zealand Xmas Tree,2000.0,medium,North Beach,Not Native
41642,4.0,Residential,2000-06-05,37.8081973247997,-122.415445898318,New Zealand Xmas Tree,2000.0,small,North Beach,Not Native
41643,5.0,Residential,2000-06-05,37.8082012116738,-122.41538905396,New Zealand Xmas Tree,2000.0,small,North Beach,Not Native
41641,3.0,Residential,2000-06-05,37.8081787565193,-122.415547560374,New Zealand Xmas Tree,2000.0,medium,North Beach,Not Native
41640,2.0,Residential,2000-06-05,37.8081714153313,-122.415597299176,New Zealand Xmas Tree,2000.0,medium,North Beach,Not Native
16908,1.0,Residential,2000-06-07,37.7744117407488,-122.426758000899,Swamp Myrtle,2000.0,small,Tenderloin,Not Native
27514,5.0,Residential,2000-06-08,37.7514255197779,-122.422949534811,Kwanzan Flowering Cherry,2000.0,small,Mission,Not Native
27517,8.0,Residential,2000-06-08,37.7512826606677,-122.422943082157,Kwanzan Flowering Cherry,2000.0,small,Mission,Not Native
27516,7.0,Residential,2000-06-08,37.7513300369518,-122.422938473144,Kwanzan Flowering Cherry,2000.0,small,Mission,Not Native
27518,9.0,Residential,2000-06-08,37.7512389275446,-122.422931097816,Kwanzan Flowering Cherry,2000.0,small,Mission,Not Native
27515,6.0,Public Office,2000-06-08,37.7513701251356,-122.422942160361,Indian Laurel Fig Tree 'Green Gem',2000.0,medium,Mission,Not Native
27512,3.0,Residential,2000-06-08,37.75155161552,-122.422960597352,Kwanzan Flowering Cherry,2000.0,small,Mission,Not Native
27519,10.0,Public Office,2000-06-08,37.7511879063069,-122.42292741057,Kwanzan Flowering Cherry,2000.0,small,Mission,Not Native
21847,2.0,Residential,2000-06-08,37.7755852784786,-122.460905507707,Himalayan Magnolia,2000.0,small,Inner Richmond,Not Native
21844,1.0,Public Office,2000-06-09,37.7772781454643,-122.461210335739,Small-leaf Tristania 'Elegant',2000.0,small,Inner Richmond,Not Native
1678,1.0,Public Office,2000-06-09,37.7772330921215,-122.462305064048,Myoporum,2000.0,small,Inner Richmond,Not Native
3701,6.0,Public Office,2000-06-12,37.745234858406,-122.385746898422,Red Ironbark,2000.0,small,Bayview,Not Native
41770,4.0,Residential,2000-06-19,37.80157290063,-122.423364294051,Olive Tree,2000.0,small,Nob Hill,Not Native
41766,2.0,Residential,2000-06-19,37.8015841556561,-122.423254093806,Olive Tree,2000.0,small,Nob Hill,Not Native
229219,1.0,Residential,2000-06-19,37.7676385821924,-122.419204437651,Himalayan Magnolia,2000.0,medium,SoMa,Not Native
41771,3.0,Residential,2000-06-19,37.8015770473902,-122.42331031852,Olive Tree,2000.0,small,Nob Hill,Not Native
5093,1.0,Residential,2000-06-19,37.7371073764507,-122.434567040596,Giant Yucca,2000.0,large,Twin Peaks,Not Native
