tree_id,site_order,caretaker,date,latitude,longitude,species_english,year,size,neighborhood,native
222894,1.0,Residential,1989-06-14,37.765028210007,-122.421429624803,Carob,1989.0,medium,SoMa,Not Native
65135,3.0,Residential,1989-06-26,37.7864157730855,-122.475700726719,Chinese Elm,1989.0,medium,Inner Richmond,Not Native
65090,1.0,Residential,1989-06-26,37.7869399943714,-122.460422770698,Victorian Box,1989.0,small,Inner Richmond,Not Native
65137,1.0,Residential,1989-06-26,37.776841303137,-122.470850442714,Cherry Plum,1989.0,small,Inner Richmond,Not Native
238168,1.0,Residential,1989-07-24,37.7527558068522,-122.432104939916,Kwanzan Flowering Cherry,1989.0,medium,Castro,Not Native
231048,1.0,Residential,1989-07-24,37.7525643627549,-122.43207614,Mayten,1989.0,small,Castro,Not Native
231047,1.0,Residential,1989-07-24,37.7528367692105,-122.432109206276,Mayten,1989.0,small,Castro,Not Native
238169,1.0,Residential,1989-07-24,37.7525989407879,-122.432098539422,Kwanzan Flowering Cherry,1989.0,small,Castro,Not Native
65162,1.0,Residential,1989-07-24,37.7531927484611,-122.441511357285,Brazilian Pepper,1989.0,medium,Castro,Not Native
65206,1.0,Residential,1989-07-29,37.7214647316905,-122.430663223222,Flaxleaf Paperbark,1989.0,medium,Ingleside,Not Native
65203,1.0,Residential,1989-07-29,37.7235763299662,-122.429054942226,Ornamental Pear,1989.0,medium,Ingleside,Not Native
65204,1.0,Residential,1989-07-29,37.7219241458761,-122.430305058353,Paperbark Tree,1989.0,medium,Ingleside,Not Native
65188,1.0,Residential,1989-07-29,37.7241423183013,-122.431887278791,Flaxleaf Paperbark,1989.0,medium,Ingleside,Not Native
12417,1.0,Residential,1989-09-13,37.7865760223406,-122.428389697922,Flowering Plum,1989.0,small,Lower Pacific Heights,Not Native
12410,1.0,Public Office,1989-09-13,37.78583136591,-122.428323406904,Ornamental Cherry,1989.0,small,Lower Pacific Heights,Not Native
2467,1.0,Residential,1989-09-13,37.7871677703016,-122.430033592456,Cherry Plum,1989.0,medium,Lower Pacific Heights,Not Native
21622,1.0,Public Office,1989-09-13,37.7875036072686,-122.426701226862,Southern Magnolia,1989.0,small,Nob Hill,Not Native
12416,1.0,Public Office,1989-09-13,37.7864316466642,-122.428195201763,Mayten,1989.0,small,Nob Hill,Not Native
17716,1.0,Public Office,1989-09-13,37.7815742079744,-122.43565172132,Glossy Privet,1989.0,small,Lower Pacific Heights,Not Native
2234,1.0,Residential,1989-09-13,37.7816287128377,-122.440914187561,New Zealand Xmas Tree,1989.0,medium,Lower Pacific Heights,Not Native
12351,2.0,Public Office,1989-09-13,37.7826963892138,-122.427438734083,Sycamore: London Plane,1989.0,small,Nob Hill,Not Native
21653,1.0,Public Office,1989-09-13,37.7864541036062,-122.428195789567,Mayten,1989.0,medium,Nob Hill,Not Native
12418,2.0,Residential,1989-09-13,37.7864850778881,-122.428376470838,Flowering Plum,1989.0,small,Lower Pacific Heights,Not Native
21623,2.0,Public Office,1989-09-13,37.7875036072686,-122.426701226862,Southern Magnolia,1989.0,small,Nob Hill,Not Native
12428,2.0,Residential,1989-09-13,37.7868415701808,-122.428274031584,Laurel Fig,1989.0,medium,Nob Hill,Not Native
12411,2.0,Public Office,1989-09-13,37.7858161862795,-122.428381679908,Ornamental Cherry,1989.0,small,Lower Pacific Heights,Not Native
12427,1.0,Residential,1989-09-13,37.7868415701808,-122.428274031584,Laurel Fig,1989.0,medium,Nob Hill,Not Native
2626,1.0,Residential,1989-09-13,37.7863237463316,-122.435095375542,Mayten,1989.0,small,Lower Pacific Heights,Not Native
21624,3.0,Public Office,1989-09-13,37.7875036072686,-122.426701226862,Southern Magnolia,1989.0,small,Nob Hill,Not Native
20147,1.0,Public Office,1989-09-13,37.7788277359036,-122.433564367127,Banyan Fig,1989.0,medium,Lower Pacific Heights,Not Native
2627,2.0,Residential,1989-09-13,37.7863237463316,-122.435095375542,Mayten,1989.0,small,Lower Pacific Heights,Not Native
2628,3.0,Residential,1989-09-13,37.7863237463316,-122.435095375542,Mayten,1989.0,small,Lower Pacific Heights,Not Native
20245,1.0,Public Office,1989-09-13,37.7860901257054,-122.435048341611,Laurel Fig,1989.0,medium,Lower Pacific Heights,Not Native
12430,1.0,Public Office,1989-09-13,37.7872153221818,-122.428379869098,Mayten,1989.0,small,Nob Hill,Not Native
14935,3.0,Public Office,1989-09-14,37.7420630790432,-122.384041395297,Red Flowering Gum,1989.0,medium,Bayview,Not Native
7323,1.0,Public Office,1989-09-15,37.7882397296612,-122.433807682283,Evergreen Pear,1989.0,small,Lower Pacific Heights,Not Native
224730,2.0,Residential,1989-09-23,37.7610793633446,-122.42494044944,Indian Laurel Fig Tree 'Green Gem',1989.0,medium,Mission,Not Native
53681,1.0,Residential,1989-09-23,37.7599357563315,-122.425348894887,Oriental Sweet Gum,1989.0,medium,Mission,Not Native
60719,1.0,Residential,1989-09-23,37.7603111622276,-122.424995688127,Cherry Plum,1989.0,small,Mission,Not Native
39604,1.0,Residential,1989-09-23,37.7600016345446,-122.424259080531,Cherry Plum,1989.0,small,Mission,Not Native
14046,12.0,Public Office,1989-09-25,37.777280311357,-122.416365326852,Sycamore: London Plane,1989.0,medium,SoMa,Not Native
14048,4.0,Public Office,1989-09-26,37.7767959166099,-122.416976299586,Sycamore: London Plane,1989.0,small,SoMa,Not Native
14632,4.0,Residential,1989-09-29,37.7799934657604,-122.421577478734,Brisbane Box,1989.0,medium,Tenderloin,Not Native
232604,1.0,Residential,1989-09-30,37.7353600451305,-122.430447088284,New Zealand Xmas Tree,1989.0,medium,Twin Peaks,Not Native
65349,1.0,Residential,1989-09-30,37.7352323894207,-122.43325155116,Southern Magnolia,1989.0,small,Twin Peaks,Not Native
232603,1.0,Residential,1989-09-30,37.7352512847143,-122.430617355104,New Zealand Xmas Tree,1989.0,medium,Twin Peaks,Not Native
57394,1.0,Residential,1989-10-04,37.7936638299648,-122.416332358263,Cherry Plum,1989.0,small,Nob Hill,Not Native
6694,10.0,Public Office,1989-11-01,37.7449728593106,-122.392105596748,Brisbane Box,1989.0,medium,Bayview,Not Native
65402,1.0,Residential,1989-11-02,37.7864507606031,-122.415822330961,Chinese Banyan,1989.0,medium,Nob Hill,Not Native
65436,1.0,Residential,1989-11-03,37.7874377047295,-122.413218570787,Brisbane Box,1989.0,medium,Tenderloin,Not Native
72022,1.0,Residential,1989-11-04,37.7910988780658,-122.407211626534,Aristocrat Callery Pear,1989.0,medium,Chinatown,Not Native
8002,2.0,Public Office,1989-11-15,37.7788375828263,-122.423191616168,Victorian Box,1989.0,small,Tenderloin,Not Native
76728,1.0,Public Office,1989-11-20,37.7143256328225,-122.459128681816,Olive Tree,1989.0,small,Ingleside,Not Native
76762,3.0,Public Office,1989-11-20,37.7143256328225,-122.459128681816,New Zealand Xmas Tree,1989.0,small,Ingleside,Not Native
76768,4.0,Public Office,1989-11-20,37.7143256328225,-122.459128681816,Olive Tree,1989.0,medium,Ingleside,Not Native
76771,6.0,Public Office,1989-11-20,37.7143256328225,-122.459128681816,Olive Tree,1989.0,medium,Ingleside,Not Native
76757,2.0,Public Office,1989-11-20,37.7143256328225,-122.459128681816,Olive Tree,1989.0,medium,Ingleside,Not Native
76749,5.0,Public Office,1989-11-20,37.7143256328225,-122.459128681816,Brazilian Pepper,1989.0,small,Ingleside,Not Native
65428,1.0,Residential,1989-11-28,37.7913131091712,-122.407773486069,Ornamental Pear,1989.0,small,Chinatown,Not Native
5547,1.0,Public Office,1989-12-01,37.7542428889218,-122.425234239062,Red Horse Chestnut,1989.0,small,Mission,Not Native
8807,2.0,Public Office,1989-12-06,37.7811057132271,-122.459249055657,Brisbane Box,1989.0,small,Inner Richmond,Not Native
1545,2.0,Public Office,1989-12-06,37.7810034838471,-122.458974491878,Victorian Box,1989.0,medium,Inner Richmond,Not Native
8809,4.0,Residential,1989-12-06,37.781112108094,-122.459040876455,Brisbane Box,1989.0,small,Inner Richmond,Not Native
62844,1.0,Residential,1989-12-09,37.779705764527,-122.437751340308,Victorian Box,1989.0,small,Lower Pacific Heights,Not Native
61688,1.0,Residential,1989-12-09,37.7780949815832,-122.436566728373,Saucer Magnolia,1989.0,small,Lower Pacific Heights,Not Native
65480,1.0,Residential,1989-12-13,37.7894784400251,-122.414685301207,Brisbane Box,1989.0,medium,Nob Hill,Not Native
16094,1.0,Public Office,1989-12-15,37.7314621846134,-122.44184765356,Brisbane Box,1989.0,medium,Twin Peaks,Not Native
206290,1.0,Residential,1989-12-15,37.7239906908132,-122.460310960879,Red Ironbark,1989.0,medium,Ingleside,Not Native
16137,1.0,Public Office,1989-12-28,37.7316765391045,-122.443617041287,Brisbane Box,1989.0,small,Twin Peaks,Not Native
4484,1.0,Public Office,1990-01-01,37.7457220463542,-122.426973581877,Lemon Bottlebrush,1990.0,medium,Twin Peaks,Not Native
20184,5.0,Public Office,1990-01-01,37.7805607297695,-122.433907617841,Victorian Box,1990.0,medium,Lower Pacific Heights,Not Native
4489,2.0,Public Office,1990-01-01,37.7454174055037,-122.426943431196,Swamp Myrtle,1990.0,medium,Twin Peaks,Not Native
16208,1.0,Public Office,1990-01-03,37.7316550910103,-122.447113056433,Brisbane Box,1990.0,medium,Portola,Not Native
16280,2.0,Public Office,1990-01-03,37.7316330243257,-122.451003234912,New Zealand Xmas Tree,1990.0,medium,Portola,Not Native
4635,2.0,Public Office,1990-01-05,37.7997978674726,-122.409475448708,American Sweet Gum,1990.0,large,North Beach,Not Native
16399,5.0,Residential,1990-01-15,37.7849526140265,-122.422872930887,Fern Pine,1990.0,medium,Nob Hill,Not Native
16396,2.0,Residential,1990-01-15,37.7850170832184,-122.422651150523,Yew Pine,1990.0,small,Nob Hill,Not Native
16401,7.0,Residential,1990-01-15,37.7849526140265,-122.422872930887,Fern Pine,1990.0,small,Nob Hill,Not Native
16395,1.0,Residential,1990-01-15,37.7850067086413,-122.422729912252,Yew Pine,1990.0,small,Nob Hill,Not Native
16404,10.0,Residential,1990-01-15,37.7849526140265,-122.422872930887,Fern Pine,1990.0,small,Nob Hill,Not Native
16398,4.0,Residential,1990-01-15,37.7850290954547,-122.422542679726,Yew Pine,1990.0,small,Nob Hill,Not Native
16406,12.0,Public Office,1990-01-15,37.7849526140265,-122.422872930887,Fern Pine,1990.0,small,Nob Hill,Not Native
16403,9.0,Residential,1990-01-15,37.7849526140265,-122.422872930887,Fern Pine,1990.0,small,Nob Hill,Not Native
16397,3.0,Residential,1990-01-15,37.7850214512307,-122.422593115487,Yew Pine,1990.0,small,Nob Hill,Not Native
16405,11.0,Public Office,1990-01-15,37.7849526140265,-122.422872930887,Fern Pine,1990.0,small,Nob Hill,Not Native
16402,8.0,Residential,1990-01-15,37.7849526140265,-122.422872930887,Fern Pine,1990.0,small,Nob Hill,Not Native
12713,2.0,Residential,1990-01-24,37.7862723815337,-122.475309775012,Maidenhair Tree,1990.0,small,Inner Richmond,Not Native
12709,2.0,Public Office,1990-01-24,37.7862818507248,-122.47518756279,Maidenhair Tree,1990.0,medium,Inner Richmond,Not Native
10379,1.0,Residential,1990-01-31,37.7705521343685,-122.44395792635,Evergreen Pear,1990.0,medium,Panhandle,Not Native
23082,1.0,Residential,1990-02-01,37.7518637944919,-122.420743341327,Victorian Box,1990.0,medium,Mission,Not Native
10118,2.0,Public Office,1990-02-01,37.7576621440613,-122.423289325813,Cherry Plum,1990.0,small,Mission,Not Native
166,2.0,Public Office,1990-02-01,37.7659623878091,-122.43312475899,Brisbane Box,1990.0,medium,Castro,Not Native
5972,1.0,Public Office,1990-02-02,37.7813844410266,-122.433110458849,Victorian Box,1990.0,small,Lower Pacific Heights,Not Native
3777,3.0,Public Office,1990-02-02,37.7348782815847,-122.38484307413,Sycamore: London Plane,1990.0,small,Bayview,Not Native
7125,4.0,Residential,1990-02-02,37.7877851299198,-122.423952067531,Fern Pine,1990.0,small,Nob Hill,Not Native
138493,2.0,Public Office,1990-02-02,37.7869202830269,-122.434822743036,Victorian Box,1990.0,small,Lower Pacific Heights,Not Native
7123,2.0,Residential,1990-02-02,37.7878131752727,-122.423746004087,Fern Pine,1990.0,small,Nob Hill,Not Native
5973,2.0,Residential,1990-02-02,37.7813515241569,-122.433401213602,Victorian Box,1990.0,small,Lower Pacific Heights,Not Native
12404,1.0,Public Office,1990-02-02,37.7846718287461,-122.428004537108,Brisbane Box,1990.0,medium,Lower Pacific Heights,Not Native
195899,1.0,Public Office,1990-02-02,37.7346586296977,-122.385015545451,Sycamore: London Plane,1990.0,small,Bayview,Not Native
12871,2.0,Public Office,1990-02-02,37.7857354248225,-122.487124251419,Swamp Myrtle,1990.0,large,Outer Richmond,Not Native
5961,2.0,Public Office,1990-02-02,37.7814381488904,-122.432696112772,Victorian Box,1990.0,small,Lower Pacific Heights,Not Native
12893,3.0,Residential,1990-02-02,37.7823096849762,-122.421446668727,Cherry Plum,1990.0,small,Tenderloin,Not Native
1900,1.0,Public Office,1990-02-02,37.7819809912612,-122.438275412787,Victorian Box,1990.0,small,Lower Pacific Heights,Not Native
195900,3.0,Public Office,1990-02-02,37.7347687921303,-122.385011191836,Sycamore: London Plane,1990.0,small,Bayview,Not Native
7129,4.0,Residential,1990-02-02,37.7876230577135,-122.424742207381,Fern Pine,1990.0,small,Nob Hill,Not Native
2737,2.0,Public Office,1990-02-02,37.7869008162884,-122.434943272404,Victorian Box,1990.0,small,Lower Pacific Heights,Not Native
5962,3.0,Public Office,1990-02-02,37.7818118312819,-122.433249866853,Victorian Box,1990.0,small,Lower Pacific Heights,Not Native
3780,1.0,Residential,1990-02-02,37.7349426418902,-122.38504383901,Sycamore: London Plane,1990.0,small,Bayview,Not Native
7126,5.0,Residential,1990-02-02,37.7877762068484,-122.424016185622,Fern Pine,1990.0,small,Nob Hill,Not Native
7124,3.0,Residential,1990-02-02,37.7878058449088,-122.423800846553,Fern Pine,1990.0,small,Nob Hill,Not Native
7128,3.0,Residential,1990-02-02,37.7876133917897,-122.424802721882,Fern Pine,1990.0,medium,Nob Hill,Not Native
7127,6.0,Public Office,1990-02-02,37.7877701517306,-122.424077883603,Fern Pine,1990.0,small,Nob Hill,Not Native
3775,1.0,Public Office,1990-02-02,37.7348782815847,-122.38484307413,Sycamore: London Plane,1990.0,small,Bayview,Not Native
7130,5.0,Residential,1990-02-02,37.7876338054953,-122.42463551632,Fern Pine,1990.0,small,Nob Hill,Not Native
12894,4.0,Residential,1990-02-02,37.7823177635948,-122.421370005133,Cherry Plum,1990.0,small,Tenderloin,Not Native
1901,2.0,Public Office,1990-02-02,37.7821107162203,-122.438301053255,Victorian Box,1990.0,medium,Lower Pacific Heights,Not Native
12896,6.0,Public Office,1990-02-02,37.7822544100736,-122.421653822027,Purple-Leaf Plum,1990.0,small,Tenderloin,Not Native
12892,2.0,Residential,1990-02-02,37.7823117048675,-122.421525889114,Cherry Plum,1990.0,small,Tenderloin,Not Native
24245,3.0,Residential,1990-02-05,37.7830973701426,-122.422435967667,Mayten,1990.0,small,Nob Hill,Not Native
24243,1.0,Public Office,1990-02-05,37.7831561997299,-122.42223891839,Mayten,1990.0,medium,Nob Hill,Not Native
16173,1.0,Public Office,1990-02-05,37.731658154103,-122.445108946929,Brisbane Box,1990.0,medium,Portola,Not Native
24249,1.0,Public Office,1990-02-05,37.7830973701426,-122.422435967667,Mayten,1990.0,medium,Nob Hill,Not Native
65600,1.0,Residential,1990-02-06,37.7292894792277,-122.429122461528,New Zealand Xmas Tree,1990.0,medium,Ingleside,Not Native
65603,1.0,Residential,1990-02-06,37.7293660735617,-122.427601053271,American Sweet Gum,1990.0,medium,Ingleside,Not Native
65624,1.0,Residential,1990-02-07,37.7301284612426,-122.425247165046,New Zealand Xmas Tree,1990.0,medium,Ingleside,Not Native
65623,1.0,Residential,1990-02-07,37.730162278453,-122.426496085951,Olive Tree,1990.0,medium,Ingleside,Not Native
65514,1.0,Residential,1990-02-09,37.7648928872249,-122.401931445978,Indian Laurel Fig Tree 'Green Gem',1990.0,medium,SoMa,Not Native
17167,3.0,Public Office,1990-02-12,37.7306263832159,-122.38320910848,Brisbane Box,1990.0,small,Bayview,Not Native
2340,1.0,Residential,1990-02-12,37.7564654365602,-122.409367951666,Brisbane Box,1990.0,medium,Mission,Not Native
2066,13.0,Public Office,1990-02-13,37.7339408370986,-122.435802866841,Red Flowering Gum,1990.0,medium,Twin Peaks,Not Native
2057,2.0,Public Office,1990-02-13,37.7339408370986,-122.435802866841,Red Flowering Gum,1990.0,medium,Twin Peaks,Not Native
2081,1.0,Residential,1990-02-13,37.73390000314,-122.437266934857,Red Flowering Gum,1990.0,small,Twin Peaks,Not Native
2105,1.0,Public Office,1990-02-13,37.7341435321789,-122.437715068207,Brisbane Box,1990.0,small,Twin Peaks,Not Native
3806,9.0,Public Office,1990-02-14,37.7357266870687,-122.383418119044,Brisbane Box,1990.0,small,Bayview,Not Native
17401,1.0,Residential,1990-02-15,37.7357019574719,-122.393766216049,Southern Magnolia,1990.0,medium,Bayview,Not Native
24038,1.0,Residential,1990-02-15,37.7349298661533,-122.382620449448,Brisbane Box,1990.0,small,Bayview,Not Native
17477,1.0,Public Office,1990-02-15,37.7387494397412,-122.399482846583,Southern Magnolia,1990.0,small,Bayview,Not Native
24024,3.0,Residential,1990-02-15,37.7350206680307,-122.382029256136,Brisbane Box,1990.0,medium,Bayview,Not Native
24032,1.0,Residential,1990-02-15,37.7350566829839,-122.382480270867,Brisbane Box,1990.0,small,Bayview,Not Native
2323,1.0,Public Office,1990-02-16,37.7576511632266,-122.409666876922,Brisbane Box,1990.0,medium,Mission,Not Native
2378,1.0,Public Office,1990-02-16,37.7534868918223,-122.409300096029,Brisbane Box,1990.0,medium,Mission,Not Native
435,1.0,Residential,1990-02-16,37.7574808881207,-122.409665861744,Brisbane Box,1990.0,medium,Mission,Not Native
1276,13.0,Public Office,1990-02-21,37.7110585755552,-122.467826341637,Brisbane Box,1990.0,small,Lake Merced,Not Native
1309,1.0,Residential,1990-02-21,37.7102085174809,-122.469809904302,Brisbane Box,1990.0,medium,Lake Merced,Not Native
1305,1.0,Public Office,1990-02-21,37.710257579983,-122.469728806135,Brisbane Box,1990.0,medium,Lake Merced,Not Native
1315,1.0,Public Office,1990-02-21,37.7102553211792,-122.470345319704,Brisbane Box,1990.0,small,Lake Merced,Not Native
1278,16.0,Public Office,1990-02-21,37.711154838998,-122.467587032028,Peppermint Willow,1990.0,medium,Lake Merced,Not Native
10494,1.0,Residential,1990-02-22,37.7693662163265,-122.450391046811,Brisbane Box,1990.0,medium,Panhandle,Not Native
23818,10.0,Residential,1990-02-23,37.7816439623395,-122.430515201234,Brisbane Box,1990.0,medium,Lower Pacific Heights,Not Native
23740,1.0,Public Office,1990-02-23,37.7784731088714,-122.429792966557,Brisbane Box,1990.0,medium,Tenderloin,Not Native
23842,6.0,Residential,1990-02-23,37.7830647975963,-122.431070913528,Brisbane Box,1990.0,medium,Lower Pacific Heights,Not Native
14326,1.0,Public Office,1990-02-23,37.7653953305524,-122.431820939313,Sycamore: London Plane,1990.0,small,Castro,Not Native
23841,5.0,Residential,1990-02-23,37.7830647975963,-122.431070913528,Moraine Ash,1990.0,medium,Lower Pacific Heights,Not Native
10313,1.0,Residential,1990-02-27,37.7716660763669,-122.433360368309,Brisbane Box,1990.0,medium,Panhandle,Not Native
4474,1.0,Residential,1990-02-28,37.74657150189,-122.426839578389,Brisbane Box,1990.0,medium,Twin Peaks,Not Native
5439,7.0,Public Office,1990-03-01,37.7606849395651,-122.426159805147,Oriental Sweet Gum,1990.0,large,Castro,Not Native
18260,1.0,Public Office,1990-03-01,37.7852849514104,-122.432584183534,Evergreen Pear,1990.0,small,Lower Pacific Heights,Not Native
9071,2.0,Residential,1990-03-01,37.7805133679778,-122.479594141591,Laurel Fig,1990.0,medium,Outer Richmond,Not Native
5468,8.0,Public Office,1990-03-01,37.7593943997498,-122.426051479658,Southern Magnolia,1990.0,medium,Castro,Not Native
9070,1.0,Public Office,1990-03-01,37.7805133679778,-122.479594141591,Laurel Fig,1990.0,medium,Outer Richmond,Not Native
17173,5.0,Public Office,1990-03-01,37.7304093914309,-122.383065560911,Brisbane Box,1990.0,small,Bayview,Not Native
5785,3.0,Residential,1990-03-02,37.7691995174597,-122.432118677046,Brisbane Box,1990.0,medium,Castro,Not Native
2337,1.0,Residential,1990-03-02,37.7567010634258,-122.409394581512,Brisbane Box,1990.0,medium,Mission,Not Native
5772,1.0,Public Office,1990-03-02,37.7694363584255,-122.43077493434,Brisbane Box,1990.0,medium,Panhandle,Not Native
5765,1.0,Residential,1990-03-02,37.7694725273523,-122.430196742212,Red Flowering Gum,1990.0,medium,Panhandle,Not Native
2356,1.0,Residential,1990-03-02,37.7555927506097,-122.409289373416,Brisbane Box,1990.0,medium,Mission,Not Native
9760,2.0,Residential,1990-03-05,37.7804222381015,-122.423786007836,Brisbane Box,1990.0,medium,Tenderloin,Not Native
6162,10.0,Public Office,1990-03-05,37.7835412837015,-122.423771532271,Brisbane Box,1990.0,medium,Nob Hill,Not Native
9741,1.0,Residential,1990-03-05,37.7799170633479,-122.423665588926,Brisbane Box,1990.0,small,Tenderloin,Not Native
6158,6.0,Public Office,1990-03-05,37.7835855666752,-122.423417059949,Brisbane Box,1990.0,small,Nob Hill,Not Native
9742,2.0,Public Office,1990-03-05,37.7801466109528,-122.423775023123,Brisbane Box,1990.0,medium,Tenderloin,Not Native
949,1.0,Public Office,1990-03-06,37.7286431202677,-122.434768461095,Irish Yew,1990.0,small,Ingleside,Not Native
955,1.0,Residential,1990-03-06,37.7279376336162,-122.435347461737,Brisbane Box,1990.0,medium,Ingleside,Not Native
17225,2.0,Public Office,1990-03-06,37.7220182913915,-122.438565764807,Indian Laurel Fig Tree 'Green Gem',1990.0,medium,Ingleside,Not Native
1096,1.0,Public Office,1990-03-06,37.7168957242353,-122.443730556927,Brisbane Box,1990.0,medium,Ingleside,Not Native
20099,6.0,Residential,1990-03-06,37.7692990998786,-122.453235397263,New Zealand Xmas Tree,1990.0,large,Panhandle,Not Native
1049,1.0,Residential,1990-03-06,37.719703812364,-122.440158665611,Brisbane Box,1990.0,medium,Ingleside,Not Native
958,1.0,Residential,1990-03-06,37.7277906483939,-122.43547356646,Brisbane Box,1990.0,medium,Ingleside,Not Native
1050,1.0,Public Office,1990-03-06,37.7196127326146,-122.440281928494,Brisbane Box,1990.0,medium,Ingleside,Not Native
73937,2.0,Public Office,1990-03-07,37.7591282168027,-122.436335144342,Brisbane Box,1990.0,small,Castro,Not Native
235284,3.0,Public Office,1990-03-07,37.7591334867264,-122.436539154285,Victorian Box,1990.0,medium,Castro,Not Native
228661,1.0,Public Office,1990-03-07,37.7591242363206,-122.436703937943,Brisbane Box,1990.0,medium,Castro,Not Native
9578,6.0,Public Office,1990-03-07,37.7796629895862,-122.431761799017,Brisbane Box,1990.0,small,Lower Pacific Heights,Not Native
228662,2.0,Public Office,1990-03-07,37.7591319452903,-122.436616182999,Brisbane Box,1990.0,medium,Castro,Not Native
71107,3.0,Public Office,1990-03-07,37.7591282168027,-122.436335144342,Victorian Box,1990.0,small,Castro,Not Native
74160,1.0,Public Office,1990-03-07,37.7591282168027,-122.436335144342,Brisbane Box,1990.0,small,Castro,Not Native
24080,2.0,Residential,1990-03-07,37.7360921261264,-122.385758322913,Sycamore: London Plane,1990.0,small,Bayview,Not Native
9802,2.0,Public Office,1990-03-09,37.7825997641924,-122.424080449803,Sycamore: London Plane,1990.0,small,Nob Hill,Not Native
3663,99.0,Public Office,1990-03-12,37.744086528482,-122.383226584333,Brisbane Box,1990.0,small,Bayview,Not Native
3536,46.0,Public Office,1990-03-13,37.7411751262232,-122.378826142235,Holly Oak,1990.0,small,Bayview,Not Native
3530,40.0,Public Office,1990-03-13,37.7413715894385,-122.379171168028,Holly Oak,1990.0,small,Bayview,Not Native
3522,32.0,Public Office,1990-03-13,37.7416470778412,-122.379652417727,Brisbane Box,1990.0,medium,Bayview,Not Native
3510,20.0,Public Office,1990-03-13,37.7420119463022,-122.380299345034,Red Horse Chestnut,1990.0,medium,Bayview,Not Native
3506,16.0,Public Office,1990-03-13,37.7421420593141,-122.380524603638,New Zealand Xmas Tree,1990.0,small,Bayview,Not Native
3493,3.0,Public Office,1990-03-13,37.7427979276792,-122.381703445764,Red Horse Chestnut,1990.0,small,Bayview,Not Native
3520,30.0,Public Office,1990-03-13,37.7417075815435,-122.379759286875,Red Horse Chestnut,1990.0,small,Bayview,Not Native
3518,28.0,Public Office,1990-03-13,37.7417636659639,-122.37985973126,New Zealand Xmas Tree,1990.0,medium,Bayview,Not Native
3702,7.0,Public Office,1990-03-14,37.7452028704157,-122.385695800734,Red Ironbark,1990.0,medium,Bayview,Not Native
698,1.0,Public Office,1990-03-15,37.7486709530396,-122.427226402231,Brisbane Box,1990.0,medium,Castro,Not Native
10378,1.0,Residential,1990-03-15,37.7705521343685,-122.44395792635,Brisbane Box,1990.0,medium,Panhandle,Not Native
2396,1.0,Public Office,1990-03-15,37.7513752692504,-122.408881857325,Arroyo willow,1990.0,medium,Mission,Native to San Francisco
229041,1.0,Public Office,1990-03-15,37.7486143110022,-122.427245115077,Brisbane Box,1990.0,small,Castro,Not Native
3550,60.0,Public Office,1990-03-16,37.7406321362531,-122.377865918974,Olive Tree,1990.0,small,Bayview,Not Native
